starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 27 14:18:11 2016	1453900691	0	233	233	233
Wed Jan 27 14:18:10 2016	1453900690	0	233	233	233
Wed Jan 27 14:18:59 2016	1453900739	0	233	233	233
Wed Jan 27 14:17:51 2016	1453900671	0	233	233	233
Wed Jan 27 14:18:29 2016	1453900709	0	233	233	233
Wed Jan 27 14:18:13 2016	1453900693	0	233	233	233
Wed Jan 27 14:17:46 2016	1453900666	0	233	233	233
Wed Jan 27 14:18:25 2016	1453900705	0	233	233	233
Wed Jan 27 14:18:40 2016	1453900720	0	233	233	233
Wed Jan 27 14:19:11 2016	1453900751	0	233	233	233
Wed Jan 27 14:19:42 2016	1453900782	0	233	233	233
Wed Jan 27 14:19:07 2016	1453900747	0	233	233	233
Wed Jan 27 14:18:24 2016	1453900704	0	233	233	233
Wed Jan 27 14:18:06 2016	1453900686	0	233	233	233
Wed Jan 27 14:18:23 2016	1453900703	0	233	233	233
Wed Jan 27 14:19:40 2016	1453900780	0	233	233	233
Wed Jan 27 14:18:21 2016	1453900701	0	233	233	233
Wed Jan 27 14:19:27 2016	1453900767	0	233	233	233
Wed Jan 27 14:19:00 2016	1453900740	0	233	233	233
Wed Jan 27 14:19:23 2016	1453900763	0	233	233	233
Wed Jan 27 14:18:31 2016	1453900711	0	233	233	233
Wed Jan 27 14:19:17 2016	1453900757	0	233	233	233
Wed Jan 27 14:18:13 2016	1453900693	0	233	233	233
Wed Jan 27 14:18:36 2016	1453900716	0	233	233	233
Wed Jan 27 14:17:55 2016	1453900675	0	233	233	233
Wed Jan 27 14:19:14 2016	1453900754	0	233	233	233
Wed Jan 27 14:18:02 2016	1453900682	0	233	233	233
Wed Jan 27 14:19:00 2016	1453900740	0	233	233	233
Wed Jan 27 14:18:51 2016	1453900731	0	233	233	233
Wed Jan 27 14:18:57 2016	1453900737	0	233	233	233
Wed Jan 27 14:18:26 2016	1453900706	0	233	233	233
Wed Jan 27 14:19:33 2016	1453900773	0	233	233	233
Wed Jan 27 14:18:46 2016	1453900726	0	233	233	233
Wed Jan 27 14:17:44 2016	1453900664	0	233	233	233
Wed Jan 27 14:19:12 2016	1453900752	0	233	233	233
Wed Jan 27 14:19:41 2016	1453900781	0	233	233	233
Wed Jan 27 14:19:12 2016	1453900752	0	233	233	233
Wed Jan 27 14:18:02 2016	1453900682	0	233	233	233
Wed Jan 27 14:18:53 2016	1453900733	0	233	233	233
Wed Jan 27 14:17:51 2016	1453900671	0	233	233	233
Wed Jan 27 14:17:51 2016	1453900671	0	233	233	233
Wed Jan 27 14:18:14 2016	1453900694	0	233	233	233
Wed Jan 27 14:19:02 2016	1453900742	0	233	233	233
Wed Jan 27 14:19:41 2016	1453900781	0	233	233	233
Wed Jan 27 14:18:30 2016	1453900710	0	233	233	233
Wed Jan 27 14:19:19 2016	1453900759	0	233	233	233
Wed Jan 27 14:19:06 2016	1453900746	0	233	233	233
Wed Jan 27 14:19:36 2016	1453900776	0	233	233	233
Wed Jan 27 14:19:27 2016	1453900767	0	233	233	233
Wed Jan 27 14:17:50 2016	1453900670	0	233	233	233
Wed Jan 27 14:18:58 2016	1453900738	0	233	233	233
Wed Jan 27 14:18:24 2016	1453900704	0	233	233	233
Wed Jan 27 14:18:57 2016	1453900737	0	233	233	233
Wed Jan 27 14:17:56 2016	1453900676	0	233	233	233
Wed Jan 27 14:18:26 2016	1453900706	0	233	233	233
Wed Jan 27 14:19:19 2016	1453900759	0	233	234	233
Wed Jan 27 14:19:24 2016	1453900764	0	233	234	233
Wed Jan 27 14:19:37 2016	1453900777	0	233	234	233
Wed Jan 27 14:18:27 2016	1453900707	0	233	234	233
Wed Jan 27 14:18:39 2016	1453900719	0	233	234	233
Wed Jan 27 14:17:58 2016	1453900678	0	233	234	233
Wed Jan 27 14:19:39 2016	1453900779	0	233	234	233
Wed Jan 27 14:19:28 2016	1453900768	0	233	234	233
Wed Jan 27 14:18:24 2016	1453900704	0	233	234	233
Wed Jan 27 14:19:31 2016	1453900771	0	233	234	233
Wed Jan 27 14:18:43 2016	1453900723	0	233	234	233
Wed Jan 27 14:18:37 2016	1453900717	0	233	234	233
Wed Jan 27 14:18:16 2016	1453900696	0	233	234	233
Wed Jan 27 14:18:48 2016	1453900728	0	234	234	233
Wed Jan 27 14:18:32 2016	1453900712	0	234	234	233
Wed Jan 27 14:17:44 2016	1453900664	0	233	234	233
Wed Jan 27 14:17:58 2016	1453900678	0	233	234	233
Wed Jan 27 14:18:04 2016	1453900684	0	234	234	233
Wed Jan 27 14:18:20 2016	1453900700	0	234	234	233
Wed Jan 27 14:17:48 2016	1453900668	0	234	234	233
Wed Jan 27 14:19:03 2016	1453900743	0	234	234	233
Wed Jan 27 14:17:49 2016	1453900669	0	234	234	233
Wed Jan 27 14:18:23 2016	1453900703	0	234	234	233
Wed Jan 27 14:19:41 2016	1453900781	0	234	234	233
